0,3.579640e-08
1,6.641197e-03
2,1.366248e-02
3,2.109627e-02
4,2.897854e-02
5,3.734939e-02
6,4.625361e-02
7,5.574131e-02
8,6.586871e-02
9,7.669901e-02
10,8.830343e-02
11,1.007624e-01
12,1.141668e-01
13,1.286199e-01
14,1.442388e-01
15,1.611566e-01
16,1.795250e-01
17,1.995168e-01
18,2.213288e-01
19,2.451854e-01
20,2.713417e-01
21,3.000878e-01
22,3.317531e-01
23,3.667108e-01
24,4.053846e-01
25,4.482572e-01
26,4.958762e-01
27,5.488267e-01
28,6.074882e-01
29,6.709356e-01
30,7.346237e-01
31,7.917417e-01
32,8.398564e-01
33,8.596118e-01
34,8.795084e-01
35,8.996673e-01
36,9.202200e-01
37,9.413014e-01
38,9.630430e-01
39,9.855657e-01
40,1.008972e+00
41,1.033341e+00
42,1.058728e+00
43,1.085165e+00
44,1.112677e+00
45,1.141286e+00
46,1.171016e+00
47,1.201891e+00
48,1.233930e+00
49,1.267141e+00
50,1.301509e+00
51,1.336995e+00
52,1.373532e+00
53,1.411020e+00
54,1.449326e+00
55,1.488292e+00
56,1.527732e+00
57,1.567445e+00
58,1.607219e+00
59,1.646842e+00
60,1.686111e+00
61,1.724836e+00
